"Latest: Time (s)","Latest: Potential (mV)","Latest: EKG (mV)"
1.285,-0.144078144078,-0.137149494819
1.29,-0.186813186813,-0.132983399037
1.295,-0.0561660561661,-0.132869090506
1.3,-0.0757020757021,-0.125587294734
1.305,-0.175824175824,-0.116518419378
1.31,-0.0793650793651,-0.113933116322
1.315,-0.030525030525,-0.108479641764
1.32,-0.139194139194,-0.0986789907311
1.325,-0.113553113553,-0.0951390893281
1.33,0.013431013431,-0.09212087109
1.335,-0.0842490842491,-0.0815234453864
1.34,-0.131868131868,-0.0745050498187
1.345,0.002442002442,-0.0732456453713
1.35,-0.020757020757,-0.0659260057752
1.355,-0.135531135531,-0.0582157347406
1.36,-0.039072039072,-0.0589459554694
1.365,0.03663003663,-0.0565953674211
1.37,-0.107448107448,-0.0483755534982
1.375,-0.0818070818071,-0.0474039907461
1.38,0.0695970695971,-0.04747279102
1.385,-0.04884004884,-0.0383523173292
1.39,-0.113553113553,-0.0333236411626
1.395,0.013431013431,-0.0368116603471
1.4,-0.004884004884,-0.0359588819475
1.405,-0.119658119658,-0.0342551467278
1.41,-0.023199023199,-0.0394318323833
1.415,0.0537240537241,-0.039883626561
1.42,-0.0854700854701,-0.0328025371838
1.425,-0.0610500610501,-0.0314907502169
1.43,0.0573870573871,-0.0319629164689
1.435,-0.0573870573871,-0.0264660868221
1.44,-0.10989010989,-0.0265957627937
1.445,0.0549450549451,-0.0320034087368
1.45,0.025641025641,-0.0275745887932
1.455,-0.119658119658,-0.0209277759099
1.46,-0.031746031746,-0.0251187722526
1.465,0.0634920634921,-0.0280649033134
1.47,-0.0781440781441,-0.0235465305464
1.475,-0.0647130647131,-0.0242455452607
1.48,0.0866910866911,-0.0256917381504
1.485,-0.047619047619,-0.0188458194576
1.49,-0.106227106227,-0.0172960831636
1.495,0.0549450549451,-0.0228052397106
1.5,0.030525030525,-0.0197293674699
1.505,-0.103785103785,-0.0140127408928
1.51,-0.015873015873,-0.0175151659239
1.515,0.0744810744811,-0.0188220260761
1.52,-0.0903540903541,-0.0140201354297
1.525,-0.0927960927961,-0.0182527092254
1.53,0.0586080586081,-0.026992422964
1.535,-0.037851037851,-0.0269294815273
1.54,-0.100122100122,-0.0273366948308
1.545,0.031746031746,-0.0320118640828
1.55,0.026862026862,-0.0288547255114
1.555,-0.105006105006,-0.0228787559674
1.56,-0.00854700854701,-0.0245612849558
1.565,0.0708180708181,-0.0232222813956
1.57,-0.0781440781441,-0.0157438859002
1.575,-0.0525030525031,-0.0155256936619
1.58,0.103785103785,-0.0162147252739
1.585,-0.015873015873,-0.00714026498134
1.59,-0.0781440781441,-0.00164139613263
1.595,0.0879120879121,-0.00252066497689
1.6,0.0732600732601,0.00539780925274
1.605,-0.0695970695971,0.0159003123085
1.61,0.025641025641,0.0162727410296
1.615,0.117216117216,0.0180156284788
1.62,-0.0647130647131,0.0245607460933
1.625,-0.0647130647131,0.019698988957
1.63,0.0622710622711,0.00758960330124
1.635,-0.0586080586081,0.000289897927311
1.64,-0.128205128205,-0.0118027285614
1.645,-0.010989010989,-0.0306114111404
1.65,-0.028083028083,-0.0424368532124
1.655,-0.140415140415,-0.0499975840146
1.66,-0.0598290598291,-0.0615008793201
1.665,0.034188034188,-0.0662302476827
1.67,-0.0989010989011,-0.0605031232175
1.675,-0.0879120879121,-0.0581253401529
1.68,0.017094017094,-0.0581152047802
1.685,-0.0525030525031,-0.0522868314192
1.69,-0.100122100122,-0.0484463789898
1.695,0.0781440781441,-0.0456726815135
1.7,0.113553113553,-0.0280512395847
1.705,0.010989010989,0.000380107676201
1.71,0.228327228327,0.031078294003
1.715,0.5115995116,0.0856154901854
1.72,0.399267399267,0.17279324925
1.725,0.257631257631,0.256107132962
1.73,0.113553113553,0.297250508999
1.735,-0.189255189255,0.276265648979
1.74,-0.306471306471,0.188605479282
1.745,-0.205128205128,0.0642205285185
1.75,-0.186813186813,-0.0504859173864
1.755,-0.257631257631,-0.136167911651
1.76,-0.152625152625,-0.192609571011
1.765,-0.0671550671551,-0.213891288457
1.77,-0.141636141636,-0.204659907498
1.775,-0.0915750915751,-0.182744849158
1.78,0.0818070818071,-0.149454428777
1.785,-0.028083028083,-0.10347561261
1.79,-0.112332112332,-0.0657678182907
1.795,0.037851037851,-0.045000261352
1.8,0.047619047619,-0.0259758072288
1.805,-0.0952380952381,-0.0100799681042
1.81,0.010989010989,-0.00648548608883
1.815,0.115995115995,-0.00154948267036
1.82,-0.0573870573871,0.00972572790121
1.825,-0.047619047619,0.0113359275246
1.83,0.106227106227,0.00789563084938
1.835,-0.032967032967,0.0108300066876
1.84,-0.0720390720391,0.00881023607896
1.845,0.0989010989011,0.00258623276079
1.85,0.0818070818071,0.00862354918894
1.855,-0.0793650793651,0.0184505438326
1.86,0,0.0163303525461
1.865,0.119658119658,0.0141330127196
1.87,-0.043956043956,0.0194567265898
1.875,-0.035409035409,0.0183157178169
1.88,0.13431013431,0.0152760392484
1.885,0.00610500610501,0.0220023326436
1.89,-0.0720390720391,0.0246863232137
1.895,0.112332112332,0.0202681775927
1.9,0.131868131868,0.0274794371776
1.905,-0.037851037851,0.0415578943684
1.91,0.0500610500611,0.0457137375037
1.915,0.136752136752,0.0485035024771
1.92,-0.00976800976801,0.0554013626991
1.925,0.015873015873,0.0547103975164
1.93,0.199023199023,0.054470200051
1.935,0.0732600732601,0.0667753017297
1.94,-0.028083028083,0.0751502578366
1.945,0.148962148962,0.073062366638
1.95,0.131868131868,0.0770851002623
1.955,-0.046398046398,0.0817373275322
1.96,0.035409035409,0.0723785351521
1.965,0.135531135531,0.0617987927516
1.97,-0.0598290598291,0.0565700385751
1.975,-0.0757020757021,0.0407997396423
1.98,0.037851037851,0.017516619475
1.985,-0.0793650793651,-0.000827850970241
1.99,-0.157509157509,-0.0225396779558
1.995,-0.0659340659341,-0.0502939102884
2,-0.0903540903541,-0.072180879379
2.005,-0.20757020757,-0.0905794614898
2.01,-0.142857142857,-0.112823364083
2.015,-0.0879120879121,-0.12975585283
2.02,-0.203907203907,-0.13824792301
2.025,-0.211233211233,-0.149527249036
2.03,-0.101343101343,-0.161053597827
2.035,-0.169719169719,-0.163927926041
2.04,-0.225885225885,-0.165846927993
2.045,-0.114774114774,-0.170152618966
2.05,-0.0927960927961,-0.166163239722
2.055,-0.196581196581,-0.15646465901
2.06,-0.124542124542,-0.150986284938
2.065,-0.04884004884,-0.143243305473
2.07,-0.159951159951,-0.130633272975
2.075,-0.151404151404,-0.124321407824
2.08,-0.02442002442,-0.120750940663
2.085,-0.0976800976801,-0.110456891983
2.09,-0.172161172161,-0.103092813673
2.095,-0.0549450549451,-0.103372724314
2.1,-0.041514041514,-0.0993619590238
2.105,-0.145299145299,-0.0921222915668
2.11,-0.0744810744811,-0.0903195517917
2.115,-0.002442002442,-0.0864539853201
2.12,-0.130647130647,-0.0782879815711
2.125,-0.115995115995,-0.0773432711681
2.13,0.031746031746,-0.0778713265072
2.135,-0.0769230769231,-0.0697323126806
2.14,-0.148962148962,-0.065366528133
2.145,-0.00610500610501,-0.0687314987551
2.15,0.00610500610501,-0.064857128201
2.155,-0.113553113553,-0.0559405353691
2.16,-0.032967032967,-0.0529487083035
2.165,0.0671550671551,-0.0468888965856
2.17,-0.0964590964591,-0.0350310218901
2.175,-0.0952380952381,-0.0329301819212
2.18,0.0659340659341,-0.0360156331645
2.185,-0.034188034188,-0.0307745776243
2.19,-0.108669108669,-0.0276439712639
2.195,0.017094017094,-0.0318180173434
2.2,0.019536019536,-0.0305342887684
2.205,-0.115995115995,-0.0270285506273
2.21,-0.046398046398,-0.0322582038922
2.215,0.0537240537241,-0.0360312223616
2.22,-0.0769230769231,-0.0319703489664
2.225,-0.0769230769231,-0.0322411755603
2.23,0.0708180708181,-0.033803832528
2.235,-0.0549450549451,-0.0278840236052
2.24,-0.124542124542,-0.0273750443163
2.245,0.015873015873,-0.0353664504239
2.25,0.028083028083,-0.0357559796677
2.255,-0.100122100122,-0.0306451244995
2.26,-0.021978021978,-0.0314326749935
2.265,0.0854700854701,-0.0287235135565
2.27,-0.0818070818071,-0.0189928607703
2.275,-0.0879120879121,-0.0183629772658
2.28,0.0781440781441,-0.0229447909604
2.285,-0.023199023199,-0.0188801462742
2.29,-0.111111111111,-0.0170584577262
2.295,0.00854700854701,-0.0239422148391
2.3,0.029304029304,-0.0258950710529
2.305,-0.0976800976801,-0.0234853391315
2.31,-0.01221001221,-0.0261902594721
2.315,0.107448107448,-0.0233636807696
2.32,-0.0647130647131,-0.0112973504894
2.325,-0.0818070818071,-0.00806610691937
2.33,0.0720390720391,-0.0121983798934
2.335,-0.00854700854701,-0.00950136190706
2.34,-0.0818070818071,-0.00766086937596
2.345,0.0781440781441,-0.00967923176157
2.35,0.0964590964591,-0.0010000273302
2.355,-0.0695970695971,0.0127469966727
2.36,0,0.0151843390577
2.365,0.103785103785,0.0151582857987
2.37,-0.0793650793651,0.0182626899267
2.375,-0.0830280830281,0.0100545611814
2.38,0.035409035409,-0.00552587879594
2.385,-0.0500610500611,-0.0150415311709
2.39,-0.118437118437,-0.0253949216999
2.395,0.015873015873,-0.0383053828942
2.4,0.019536019536,-0.0406845045942
2.405,-0.120879120879,-0.0373888449842
2.41,-0.0561660561661,-0.0417112930327
2.415,0.042735042735,-0.0449272673393
2.42,-0.0989010989011,-0.0414292578769
2.425,-0.102564102564,-0.0439490629064
2.43,0.0610500610501,-0.0482876063165
2.435,-0.026862026862,-0.0418489397848
2.44,-0.0915750915751,-0.0348466188424
2.445,0.0793650793651,-0.0309996299928
2.45,0.157509157509,-0.0130231930672
2.455,0.0769230769231,0.0199631889148
2.46,0.357753357753,0.0633697324168
2.465,0.611721611722,0.137800196554
2.47,0.272283272283,0.23448248984
2.475,-0.018315018315,0.291260377127
2.48,-0.0879120879121,0.272254537986
2.485,-0.242979242979,0.192503802623
2.49,-0.321123321123,0.0764715445069
2.495,-0.184371184371,-0.0440480609095
2.5,-0.14652014652,-0.133776997842
2.505,-0.225885225885,-0.185665635432
2.51,-0.129426129426,-0.210495625037
2.515,0.003663003663,-0.206057980465
2.52,-0.101343101343,-0.176160027225
2.525,-0.0793650793651,-0.141792082867
2.53,0.0952380952381,-0.106329153244
2.535,0.00854700854701,-0.0637473839765
2.54,-0.0866910866911,-0.0298591552414
2.545,0.046398046398,-0.0131464007988
2.55,0.0744810744811,0.00121658611437
2.555,-0.0952380952381,0.0126747985099
2.56,-0.014652014652,0.00994425482193
2.565,0.123321123321,0.00671002745358
2.57,-0.034188034188,0.0130061840644
2.575,-0.0549450549451,0.0137027160961
2.58,0.120879120879,0.0104465423775
2.585,0.032967032967,0.0170563025971
2.59,-0.0757020757021,0.0222854674429
2.595,0.0659340659341,0.0183228991826
2.6,0.105006105006,0.0204281484281
2.605,-0.0586080586081,0.0277201901973
2.61,0.010989010989,0.0261350492743
2.615,0.145299145299,0.0255459317022
2.62,-0.028083028083,0.0331595220257
2.625,-0.037851037851,0.0331508783263
2.63,0.142857142857,0.0288318517904
2.635,0.026862026862,0.0340610125676
2.64,-0.0525030525031,0.0369941786934
2.645,0.113553113553,0.0332437957813
2.65,0.108669108669,0.0383327876501
2.655,-0.0549450549451,0.0464920728224
2.66,0.032967032967,0.0433903583614
2.665,0.190476190476,0.0431521483371
2.67,0.026862026862,0.0554062904567
2.675,0.019536019536,0.063375688527
2.68,0.212454212454,0.0684431501024
2.685,0.0891330891331,0.0829206594765
2.69,-0.040293040293,0.0909056031196
2.695,0.129426129426,0.0844230884428
2.7,0.13431013431,0.0819350507156
2.705,-0.0598290598291,0.0811947324493
2.71,-0.001221001221,0.0664675944066
2.715,0.133089133089,0.0502264932824
2.72,-0.0647130647131,0.0422083922277
2.725,-0.100122100122,0.0260265632741
2.73,0.00610500610501,0.00132421153279
2.735,-0.0781440781441,-0.0187295305881
2.74,-0.175824175824,-0.040175403816
2.745,-0.0842490842491,-0.0670229529895
2.75,-0.0818070818071,-0.0875174661527
2.755,-0.210012210012,-0.102570184815
2.76,-0.153846153846,-0.12129389804
2.765,-0.0793650793651,-0.135664321419
2.77,-0.185592185592,-0.140679523551
2.775,-0.203907203907,-0.147378126437
2.78,-0.102564102564,-0.155583689472
2.785,-0.159951159951,-0.157158237693
2.79,-0.229548229548,-0.15901125979
2.795,-0.108669108669,-0.164151578928
2.8,-0.0891330891331,-0.161116765327
2.805,-0.208791208791,-0.152762536526
2.81,-0.144078144078,-0.150487264062
2.815,-0.043956043956,-0.146552117588
2.82,-0.150183150183,-0.135204258089
2.825,-0.164835164835,-0.128162731063
2.83,-0.042735042735,-0.125158061222
2.835,-0.0976800976801,-0.116638451388
2.84,-0.17094017094,-0.10979497573
2.845,-0.0598290598291,-0.109206847845
2.85,-0.03663003663,-0.103861597017
2.855,-0.147741147741,-0.0950226536309
2.86,-0.0866910866911,-0.0924614445352
2.865,0.021978021978,-0.0879402700549
2.87,-0.105006105006,-0.0763048939706
2.875,-0.119658119658,-0.0706965452022
2.88,0.026862026862,-0.0695378710571
2.885,-0.046398046398,-0.061318474486
2.89,-0.135531135531,-0.0552551005538
2.895,0.001221001221,-0.0566656791524
2.9,0.02442002442,-0.051916161199
2.905,-0.1221001221,-0.0433236380674
2.91,-0.0512820512821,-0.0436079310971
2.915,0.0805860805861,-0.0423474845284
2.92,-0.0695970695971,-0.0320545278193
2.925,-0.0854700854701,-0.027723977647
2.93,0.0573870573871,-0.0289273798805
2.935,-0.020757020757,-0.0237870502636
2.94,-0.117216117216,-0.0215447551688
2.945,0.003663003663,-0.028069732732
2.95,0.040293040293,-0.0293098053653
2.955,-0.0989010989011,-0.0251871555395
2.96,-0.037851037851,-0.0275241882762
2.965,0.0793650793651,-0.0279881129107
2.97,-0.0769230769231,-0.0210239368595
2.975,-0.100122100122,-0.0217741405733
2.98,0.0549450549451,-0.0283766901418
2.985,-0.013431013431,-0.0265566143617
2.99,-0.108669108669,-0.0244786420295
2.995,0.002442002442,-0.0294728408391
3,0.041514041514,-0.0293631842068
