"Latest: Time (s)","Latest: Potential (mV)","Latest: EKG (mV)"
3.355,0.01221001221,-0.0139720977282
3.36,0.013431013431,-0.0148746637432
3.365,-0.0695970695971,-0.0139819512454
3.37,-0.029304029304,-0.0181163811924
3.375,0.017094017094,-0.0219325349752
3.38,-0.0720390720391,-0.0228602009207
3.385,-0.0769230769231,-0.0285047161021
3.39,0.00732600732601,-0.0361033926699
3.395,-0.0512820512821,-0.038416866292
3.4,-0.0952380952381,-0.0412527137611
3.405,-0.021978021978,-0.0472017992646
3.41,-0.0512820512821,-0.0502046259896
3.415,-0.0976800976801,-0.0526688450142
3.42,-0.0537240537241,-0.058018381871
3.425,-0.025641025641,-0.0605891800027
3.43,-0.0903540903541,-0.0596854956091
3.435,-0.0671550671551,-0.0608446996975
3.44,0.026862026862,-0.0593122797168
3.445,0.002442002442,-0.0481208302995
3.45,-0.001221001221,-0.032328961377
3.455,0.179487179487,-0.0103166869573
3.46,0.258852258852,0.0308580566901
3.465,0.166056166056,0.0852373280084
3.47,0.0744810744811,0.12695132065
3.475,-0.0512820512821,0.136207429019
3.48,-0.192918192918,0.105430535158
3.485,-0.218559218559,0.0405916879543
3.49,-0.157509157509,-0.0351180278195
3.495,-0.188034188034,-0.0991620100062
3.5,-0.172161172161,-0.144918533586
3.505,-0.0854700854701,-0.169182194632
3.51,-0.0512820512821,-0.168090258671
3.515,-0.0879120879121,-0.149265904007
3.52,-0.0500610500611,-0.12525046143
3.525,0.026862026862,-0.0977624171355
3.53,-0.046398046398,-0.0681750791902
3.535,-0.041514041514,-0.0460002821064
3.54,0.035409035409,-0.0309433198758
3.545,-0.00610500610501,-0.0167580244139
3.55,-0.0537240537241,-0.00809738572123
3.555,0.041514041514,-0.00566708186206
3.56,0.021978021978,-0.00106036444764
3.565,-0.037851037851,0.00359769412221
3.57,0.00976800976801,0.00319694035503
3.575,0.035409035409,0.00319850008273
3.58,-0.032967032967,0.00480580936528
3.585,-0.035409035409,0.00166784387242
3.59,0.023199023199,-0.00390078965181
3.595,-0.013431013431,-0.0060323639121
3.6,-0.0573870573871,-0.00878391227941
3.605,0.041514041514,-0.0125155026807
3.61,0.037851037851,-0.00911229042584
3.615,-0.03663003663,-0.00203950235777
3.62,0.010989010989,0.000688785308277
3.625,0.046398046398,0.00336799259275
3.63,-0.00610500610501,0.00857033218499
3.635,0.01221001221,0.0116878724797
3.64,0.0671550671551,0.0150072755339
3.645,-0.001221001221,0.020573459332
3.65,-0.040293040293,0.0206411533551
3.655,0.0549450549451,0.0156263979907
3.66,0.0537240537241,0.0159656099927
3.665,-0.035409035409,0.0190443557794
3.67,0.037851037851,0.0180018775989
3.675,0.0818070818071,0.0198000365222
3.68,-0.015873015873,0.0255924495959
3.685,-0.00854700854701,0.0256338434964
3.69,0.0720390720391,0.0227265235168
3.695,-0.00732600732601,0.0230173396344
3.7,-0.018315018315,0.0207155047068
3.705,0.045177045177,0.0158171868544
3.71,0.020757020757,0.0147702838462
3.715,-0.0744810744811,0.0120931547573
3.72,-0.040293040293,0.000771869660768
3.725,-0.00732600732601,-0.0124299970734
3.73,-0.0805860805861,-0.0228814595492
3.735,-0.0805860805861,-0.0352900701208
3.74,-0.0598290598291,-0.0487935642349
3.745,-0.123321123321,-0.0613576591616
3.75,-0.153846153846,-0.0774499512182
3.755,-0.105006105006,-0.0958002612435
3.76,-0.136752136752,-0.110241478042
3.765,-0.172161172161,-0.122404763988
3.77,-0.129426129426,-0.133963300812
3.775,-0.113553113553,-0.140049892804
3.78,-0.15873015873,-0.140970325857
3.785,-0.137973137973,-0.141658521196
3.79,-0.0976800976801,-0.140415698821
3.795,-0.129426129426,-0.135241874605
3.8,-0.14652014652,-0.13094823748
3.805,-0.0830280830281,-0.127992433983
3.81,-0.0903540903541,-0.121508552722
3.815,-0.140415140415,-0.114542299138
3.82,-0.0927960927961,-0.111384294616
3.825,-0.042735042735,-0.106288466384
3.83,-0.115995115995,-0.0977439655066
3.835,-0.124542124542,-0.0939241789693
3.84,-0.0549450549451,-0.0940904780817
3.845,-0.0757020757021,-0.0911170673827
3.85,-0.0915750915751,-0.086584914286
3.855,-0.020757020757,-0.0812775533621
3.86,-0.045177045177,-0.0718931483427
3.865,-0.123321123321,-0.0648263225934
3.87,-0.0695970695971,-0.0660613389325
3.875,-0.026862026862,-0.0678281164704
3.88,-0.0866910866911,-0.065869148012
3.885,-0.0561660561661,-0.0645797205547
3.89,0.034188034188,-0.0596329920028
3.895,-0.034188034188,-0.0472101065859
3.9,-0.0683760683761,-0.0371202972223
3.905,0.001221001221,-0.0331377518346
3.91,-0.00854700854701,-0.0285002166274
3.915,-0.0647130647131,-0.0246779357708
3.92,-0.017094017094,-0.0253978679839
3.925,0.039072039072,-0.0238253641261
3.93,-0.0586080586081,-0.0185429055817
3.935,-0.0525030525031,-0.0185502447999
3.94,0.023199023199,-0.0216084328982
3.945,-0.015873015873,-0.0201390291889
3.95,-0.0549450549451,-0.0186291629352
3.955,0.003663003663,-0.0200817034726
3.96,-0.018315018315,-0.0201321172837
3.965,-0.0659340659341,-0.0210044739332
3.97,-0.023199023199,-0.0255560447794
3.975,-0.002442002442,-0.0283735141681
3.98,-0.0525030525031,-0.0282410758514
3.985,-0.035409035409,-0.0295549516201
3.99,0.045177045177,-0.028352366233
3.995,-0.004884004884,-0.0202197305776
4,-0.0586080586081,-0.0135591231508
4.005,0.00976800976801,-0.0129634105428
4.01,0.019536019536,-0.0111795616208
4.015,-0.0671550671551,-0.0090842143951
4.02,-0.023199023199,-0.0127423617609
4.025,0.01221001221,-0.0168653108518
4.03,-0.0549450549451,-0.0182593063524
4.035,-0.0647130647131,-0.023067040799
4.04,0.026862026862,-0.0284412280712
4.045,-0.045177045177,-0.0284271801055
4.05,-0.0647130647131,-0.029089016559
4.055,0.032967032967,-0.0305807312611
4.06,0.003663003663,-0.0254460898897
4.065,-0.0744810744811,-0.0198024701253
4.07,-0.028083028083,-0.0213712064407
4.075,0.023199023199,-0.0231559359217
4.08,-0.037851037851,-0.0206620192946
4.085,-0.0561660561661,-0.0206358776537
4.09,0.013431013431,-0.0231237624876
4.095,-0.034188034188,-0.0230093746623
4.1,-0.0818070818071,-0.0250158841656
4.105,-0.001221001221,-0.0305678976527
4.11,0.003663003663,-0.0313754181283
4.115,-0.0622710622711,-0.0285739896486
4.12,-0.028083028083,-0.028795426674
4.125,0.017094017094,-0.0282659323095
4.13,-0.0598290598291,-0.0252680743344
4.135,-0.0818070818071,-0.027636418868
4.14,0.003663003663,-0.0338403860714
4.145,-0.021978021978,-0.0350969330372
4.15,-0.0622710622711,-0.0339700460172
4.155,-0.021978021978,-0.0349205555932
4.16,-0.037851037851,-0.0355908196244
4.165,-0.0842490842491,-0.0377457101039
4.17,-0.0525030525031,-0.0437817222748
4.175,-0.010989010989,-0.0479090137513
4.18,-0.0537240537241,-0.0470126832443
4.185,-0.037851037851,-0.0451065920306
4.19,0.004884004884,-0.0415911121814
4.195,-0.0549450549451,-0.0360176994424
4.2,-0.0879120879121,-0.03553004522
4.205,-0.028083028083,-0.0406752720248
4.21,-0.021978021978,-0.0433605333231
4.215,-0.0708180708181,-0.0432702369639
4.22,-0.021978021978,-0.0438029940527
4.225,0.031746031746,-0.0398124013919
4.23,-0.0549450549451,-0.0311229046536
4.235,-0.046398046398,-0.0268516337519
4.24,0.018315018315,-0.0257667740258
4.245,-0.032967032967,-0.022450000391
4.25,-0.0512820512821,-0.0212386205505
4.255,0.001221001221,-0.0229197142962
4.26,-0.013431013431,-0.0223898621973
4.265,-0.0744810744811,-0.0226165485921
4.27,-0.030525030525,-0.0274543310562
4.275,0.0610500610501,-0.0282034867931
4.28,-0.040293040293,-0.0210018866272
4.285,-0.0512820512821,-0.0168515972557
4.29,0.041514041514,-0.0163759958512
4.295,-0.013431013431,-0.0122753676615
4.3,-0.046398046398,-0.00945799086488
4.305,0.020757020757,-0.0102700028961
4.31,0.014652014652,-0.00832364949201
4.315,-0.0647130647131,-0.00650639310586
4.32,-0.004884004884,-0.0099320823155
4.325,0.032967032967,-0.0116992563139
4.33,-0.0525030525031,-0.0100152540972
4.335,-0.0610500610501,-0.0134785958683
4.34,-0.004884004884,-0.020974809107
4.345,-0.0622710622711,-0.0269307570884
4.35,-0.0744810744811,-0.034297114541
4.355,-0.017094017094,-0.0421243749882
4.36,-0.021978021978,-0.0442278117141
4.365,-0.0647130647131,-0.0429027526364
4.37,-0.02442002442,-0.0424454332737
4.375,0.001221001221,-0.0395702634795
4.38,-0.0757020757021,-0.0353605884708
4.385,-0.0854700854701,-0.0376363365396
4.39,-0.004884004884,-0.0434140084303
4.395,0.00854700854701,-0.0422436884434
4.4,0.0500610500611,-0.0310003245317
4.405,0.173382173382,-0.00673876330409
4.41,0.234432234432,0.0355579066972
4.415,0.145299145299,0.0861294317497
4.42,0.0500610500611,0.121637913754
4.425,-0.045177045177,0.125893540887
4.43,-0.189255189255,0.0941662532398
4.435,-0.227106227106,0.0311638651857
4.44,-0.150183150183,-0.0421846026223
4.445,-0.145299145299,-0.101510239376
4.45,-0.161172161172,-0.139725116854
4.455,-0.0854700854701,-0.158252700456
4.46,-0.0769230769231,-0.157032404304
4.465,-0.102564102564,-0.143227052804
4.47,-0.020757020757,-0.123977216477
4.475,0.026862026862,-0.0970401324703
4.48,-0.0634920634921,-0.0672937748427
4.485,-0.0720390720391,-0.0481887248584
4.49,0.025641025641,-0.0382932176259
4.495,-0.037851037851,-0.0290640408881
4.5,-0.0537240537241,-0.0239497063679
4.505,0.02442002442,-0.0225914132898
4.51,0.013431013431,-0.0173603687979
4.515,-0.0622710622711,-0.0120911595928
4.52,-0.00732600732601,-0.0127322678079
4.525,0.042735042735,-0.0122752784657
4.53,-0.0537240537241,-0.00865886291402
4.535,-0.045177045177,-0.0103518984911
4.54,0.040293040293,-0.014062141044
4.545,-0.018315018315,-0.0125034582905
4.55,-0.0549450549451,-0.0117953842257
4.555,0.018315018315,-0.0143400042143
4.56,0.025641025641,-0.012607396598
4.565,-0.035409035409,-0.0078517156438
4.57,0.002442002442,-0.0060354029194
4.575,0.035409035409,-0.00380311409606
4.58,-0.047619047619,-0.000820602388115
4.585,-0.018315018315,-0.00280727031233
4.59,0.0695970695971,-0.00394224399507
4.595,0.01221001221,0.00236665488641
4.6,-0.02442002442,0.00824337458127
4.605,0.0598290598291,0.0106827030899
4.61,0.041514041514,0.0162197678304
4.615,-0.035409035409,0.020906750378
4.62,0,0.0180021537868
4.625,0.0659340659341,0.0146599251231
4.63,0.018315018315,0.0172392404708
4.635,0.020757020757,0.0210156960588
4.64,0.0769230769231,0.0253036579131
4.645,-0.01221001221,0.0302348058983
4.65,-0.035409035409,0.0278694383064
4.655,0.032967032967,0.0192540454756
4.66,0.042735042735,0.0148436137923
4.665,-0.025641025641,0.0142163098917
4.67,-0.013431013431,0.010270612419
4.675,-0.025641025641,0.00282993553184
4.68,-0.0854700854701,-0.00827989988005
4.685,-0.0879120879121,-0.0253401739758
4.69,-0.0549450549451,-0.0436433635339
4.695,-0.10989010989,-0.0587861087459
4.7,-0.144078144078,-0.0747060160406
4.705,-0.106227106227,-0.0920133741749
4.71,-0.102564102564,-0.104725320623
4.715,-0.159951159951,-0.113394757244
4.72,-0.120879120879,-0.121799583339
4.725,-0.100122100122,-0.126608234097
4.73,-0.169719169719,-0.128253972036
4.735,-0.166056166056,-0.133335204065
4.74,-0.0891330891331,-0.138492504728
4.745,-0.123321123321,-0.137046528927
4.75,-0.152625152625,-0.133577361606
4.755,-0.0940170940171,-0.131330475326
4.76,-0.0927960927961,-0.125987463444
4.765,-0.142857142857,-0.11960072729
4.77,-0.10989010989,-0.11692085864
4.775,-0.0525030525031,-0.113178962271
4.78,-0.124542124542,-0.106112956189
4.785,-0.114774114774,-0.102264582811
4.79,-0.0561660561661,-0.100427175234
4.795,-0.0720390720391,-0.0947920811498
4.8,-0.0879120879121,-0.0878221236678
4.805,-0.0512820512821,-0.0819887537087
4.81,-0.0634920634921,-0.0757066883688
4.815,-0.0964590964591,-0.0713207199033
4.82,-0.0500610500611,-0.0701411072544
4.825,-0.01221001221,-0.0662499313274
4.83,-0.0903540903541,-0.0597154317088
4.835,-0.0757020757021,-0.0578744999924
4.84,-0.001221001221,-0.0574987576767
4.845,-0.032967032967,-0.0518296335569
4.85,-0.0647130647131,-0.045560825911
4.855,-0.020757020757,-0.0425195855838
4.86,-0.020757020757,-0.0390358525606
4.865,-0.0659340659341,-0.0360336667308
4.87,-0.017094017094,-0.035737414221
4.875,0.032967032967,-0.0320951725982
4.88,-0.0537240537241,-0.0246067489421
4.885,-0.0500610500611,-0.0221285885028
4.89,0.010989010989,-0.0234167296532
4.895,-0.029304029304,-0.0223765978562
4.9,-0.0683760683761,-0.0230870209097
4.905,0.015873015873,-0.0261044515049
4.91,-0.001221001221,-0.0245176158214
4.915,-0.0598290598291,-0.0213534489043
4.92,-0.015873015873,-0.0221656030869
4.925,0.035409035409,-0.0210659149803
4.93,-0.0781440781441,-0.0177080531761
4.935,-0.0549450549451,-0.020900084114
4.94,0.045177045177,-0.0252035872564
4.945,-0.030525030525,-0.0224440472206
4.95,-0.0854700854701,-0.0216204741784
4.955,-0.020757020757,-0.0274773767104
4.96,-0.025641025641,-0.0323284227655
4.965,-0.0683760683761,-0.0352263564432
4.97,0.001221001221,-0.0375865367151
4.975,0.001221001221,-0.0347968938566
4.98,-0.0781440781441,-0.0304398858655
4.985,-0.0610500610501,-0.0326499454988
4.99,0.02442002442,-0.0358231626573
4.995,-0.028083028083,-0.0326322320475
5,-0.0769230769231,-0.0300544604576
5.005,-0.002442002442,-0.0317461901466
5.01,-0.00976800976801,-0.0309446916667
5.015,-0.0683760683761,-0.0290085643535
5.02,-0.021978021978,-0.0304766080112
5.025,0.00610500610501,-0.0304752942913
5.03,-0.046398046398,-0.0274421685952
5.035,-0.0634920634921,-0.0278148328603
5.04,0.014652014652,-0.0301880285159
5.045,-0.032967032967,-0.0288826668199
5.05,-0.0720390720391,-0.0286000617401
5.055,0.001221001221,-0.0312946696337
5.06,-0.017094017094,-0.0308444088003
5.065,-0.0659340659341,-0.029493818284
5.07,-0.029304029304,-0.0316109094441
5.075,0.00732600732601,-0.0322264386316
5.08,-0.0683760683761,-0.0304127437564
5.085,-0.041514041514,-0.0317945458534
5.09,0.034188034188,-0.0320145649679
5.095,-0.028083028083,-0.0262715417467
5.1,-0.0671550671551,-0.0227111084175
5.105,0.032967032967,-0.0227398868895
5.11,-0.002442002442,-0.0187268936077
5.115,-0.0781440781441,-0.015607039459
5.12,-0.03663003663,-0.0202050514572
5.125,0.018315018315,-0.0248776698328
5.13,-0.043956043956,-0.0246128852853
5.135,-0.039072039072,-0.0249540158077
5.14,0.010989010989,-0.0256428488865
5.145,-0.028083028083,-0.0233339206116
5.15,-0.0622710622711,-0.0228493930284
5.155,0.026862026862,-0.0241964413535
5.16,0.03663003663,-0.0190985137346
5.165,-0.035409035409,-0.0100817648295
5.17,0.0512820512821,-0.00299827964496
5.175,0.045177045177,0.00622081199861
5.18,-0.0525030525031,0.0137188350409
5.185,-0.047619047619,0.00991818136779
5.19,0.019536019536,0.000304465460248
5.195,-0.035409035409,-0.00650763135027
5.2,-0.0512820512821,-0.013388535758
5.205,0,-0.0206670491164
5.21,-0.021978021978,-0.0238126973771
5.215,-0.0830280830281,-0.0268236817299
5.22,-0.0525030525031,-0.0344512379493
5.225,-0.01221001221,-0.0410829984903
5.23,-0.0757020757021,-0.0438045217911
5.235,-0.0671550671551,-0.0477056746171
5.24,-0.00854700854701,-0.0509038449718
5.245,-0.04884004884,-0.0492232414293
5.25,-0.0842490842491,-0.0481006826357
5.255,0.014652014652,-0.0480229895857
5.26,0.035409035409,-0.040024462774
5.265,-0.042735042735,-0.0267336424919
5.27,0.0793650793651,-0.0139121223355
5.275,0.25641025641,0.0121405542127
5.28,0.178266178266,0.0582556453714
5.285,0.0854700854701,0.102404896294
5.29,-0.014652014652,0.120655142876
5.295,-0.141636141636,0.103423791719
5.3,-0.21978021978,0.0519820564373
5.305,-0.172161172161,-0.0176634730215
5.31,-0.142857142857,-0.0812699305998
5.315,-0.175824175824,-0.126789557473
5.32,-0.112332112332,-0.153775056294
5.325,-0.04884004884,-0.159399504085
5.33,-0.0708180708181,-0.145707337768
5.335,-0.0695970695971,-0.124084042706
5.34,0.001221001221,-0.100184474303
5.345,-0.032967032967,-0.0745624256411
5.35,-0.0647130647131,-0.0541730529016
5.355,0.003663003663,-0.0414714159268
5.36,0.003663003663,-0.0300503782357
5.365,-0.041514041514,-0.0202964343981
5.37,-0.003663003663,-0.0155843161726
5.375,0.04884004884,-0.0103911084083
5.38,-0.04884004884,-0.00383548454565
5.385,-0.030525030525,-0.00356485138579
5.39,0.025641025641,-0.0066605006926
5.395,-0.045177045177,-0.00808047503833
5.4,-0.0561660561661,-0.0128641399786
5.405,0.019536019536,-0.0192079705917
5.41,0.019536019536,-0.018670896953
5.415,-0.041514041514,-0.014172891259
5.42,0.00854700854701,-0.0118801473578
5.425,0.029304029304,-0.00833502947661
5.43,-0.042735042735,-0.00392691766556
5.435,-0.023199023199,-0.00469558531389
5.44,0.0537240537241,-0.00584064483385
5.445,-0.00854700854701,-0.00183376805749
5.45,-0.0525030525031,-0.000257007752253
5.455,0.030525030525,-0.00326434791036
5.46,0.02442002442,-0.00262020495411
5.465,-0.047619047619,-0.0003554068064
5.47,0.002442002442,-0.00233028039094
5.475,0.0561660561661,-0.00225195039801
5.48,-0.004884004884,0.00327154817286
5.485,-0.002442002442,0.00741215423149
5.49,0.0842490842491,0.0115167570199
5.495,0.015873015873,0.0198030168936
5.5,-0.02442002442,0.0244486294767
5.505,0.0500610500611,0.0230105390622
5.51,0.0525030525031,0.0239715316635
5.515,-0.028083028083,0.0258787663814
5.52,0.020757020757,0.022830009052
5.525,0.0634920634921,0.0206664352126
5.53,-0.045177045177,0.0205203104068
5.535,-0.042735042735,0.0134512506039
5.54,0.015873015873,0.00219774201592
5.545,-0.042735042735,-0.00622080183231
5.55,-0.0879120879121,-0.0164794188026
5.555,-0.0549450549451,-0.0311010760353
5.56,-0.0818070818071,-0.045452071203
5.565,-0.145299145299,-0.0609083644604
5.57,-0.114774114774,-0.0797451758526
5.575,-0.100122100122,-0.0962053933438
5.58,-0.141636141636,-0.107614510089
5.585,-0.14652014652,-0.117813760413
5.59,-0.0940170940171,-0.12547961745
5.595,-0.124542124542,-0.127274323226
5.6,-0.169719169719,-0.128328740334
5.605,-0.101343101343,-0.131246566197
5.61,-0.100122100122,-0.130261570039
5.615,-0.145299145299,-0.126356010124
5.62,-0.0891330891331,-0.123255591921
5.625,-0.0720390720391,-0.117236701701
5.63,-0.151404151404,-0.110386177357
5.635,-0.120879120879,-0.109516509096
5.64,-0.0586080586081,-0.109721004981
5.645,-0.0952380952381,-0.104952335175
5.65,-0.140415140415,-0.101208792339
5.655,-0.0708180708181,-0.101307573375
5.66,-0.0720390720391,-0.0989969775329
5.665,-0.119658119658,-0.0950265566722
5.67,-0.0757020757021,-0.0933945246604
5.675,-0.047619047619,-0.0900593839568
5.68,-0.10989010989,-0.0847559211736
5.685,-0.0818070818071,-0.0826173579412
5.69,0.001221001221,-0.0788813539797
5.695,-0.0573870573871,-0.068796807979
5.7,-0.108669108669,-0.061393733504
5.705,-0.037851037851,-0.0608437052198
5.71,-0.020757020757,-0.0588088092703
5.715,-0.0769230769231,-0.0541660514338
5.72,-0.032967032967,-0.0514631637918
5.725,0.01221001221,-0.0466644842002
5.73,-0.0659340659341,-0.0391295140425
5.735,-0.0757020757021,-0.0372155813898
5.74,0.01221001221,-0.0388699323109
5.745,-0.019536019536,-0.0357779674672
5.75,-0.0683760683761,-0.0320487978233
5.755,0.010989010989,-0.0310037827789
5.76,0.001221001221,-0.0268528886141
5.765,-0.0793650793651,-0.0228979967766
5.77,-0.037851037851,-0.0257399470207
5.775,0.031746031746,-0.028076958016
5.78,-0.03663003663,-0.0245523088198
5.785,-0.030525030525,-0.0216115664218
5.79,0.028083028083,-0.0193879895445
5.795,-0.023199023199,-0.0146041416659
5.8,-0.0549450549451,-0.0129361444468
5.805,0.00976800976801,-0.0154177580359
5.81,0.020757020757,-0.0144691739576
5.815,-0.0537240537241,-0.0114453463953
5.82,-0.028083028083,-0.0131409499259
5.825,0.015873015873,-0.0158871836612
5.83,-0.035409035409,-0.0157706990223
5.835,-0.023199023199,-0.0164082145344
5.84,0.025641025641,-0.0162850318297
5.845,-0.03663003663,-0.0136137065131
5.85,-0.0634920634921,-0.0149135725625
5.855,0.026862026862,-0.019109525189
5.86,0.029304029304,-0.0167456869141
5.865,-0.0586080586081,-0.0112538937581
5.87,-0.013431013431,-0.0111514529759
5.875,0.019536019536,-0.0120849821395
5.88,-0.0598290598291,-0.0118912508157
5.885,-0.0744810744811,-0.0176564711585
5.89,0,-0.0268656924635
5.895,-0.030525030525,-0.03128156982
5.9,-0.0647130647131,-0.033482731218
5.905,0.00610500610501,-0.0354840147313
5.91,0.017094017094,-0.0315539868868
5.915,-0.0793650793651,-0.0256010455609
5.92,-0.02442002442,-0.0256096968894
5.925,0.0561660561661,-0.0242115580586
5.93,-0.034188034188,-0.0165778576394
5.935,-0.0525030525031,-0.0127497748611
5.94,0.021978021978,-0.0139217872647
5.945,-0.017094017094,-0.0131121154877
5.95,-0.0634920634921,-0.0137866401073
5.955,-0.025641025641,-0.0194038205065
5.96,0.001221001221,-0.0238242954972
5.965,-0.0695970695971,-0.0258829594403
5.97,-0.039072039072,-0.0302867383789
5.975,0,-0.0336794088558
5.98,-0.035409035409,-0.032569144605
5.985,-0.039072039072,-0.0310826385283
5.99,0.020757020757,-0.0288968151205
5.995,-0.018315018315,-0.0232218026219
6,-0.0695970695971,-0.0200885966853
6.005,-0.002442002442,-0.022219590253
6.01,-0.00976800976801,-0.0230540820875
6.015,-0.0744810744811,-0.0236602219223
6.02,-0.023199023199,-0.0279850952255
6.025,0.039072039072,-0.0287220174502
6.03,-0.0512820512821,-0.0236154701592
6.035,-0.046398046398,-0.0218157397301
6.04,0.043956043956,-0.0215238256383
6.045,-0.014652014652,-0.0161693335502
6.05,-0.0573870573871,-0.0125236913698
6.055,0.004884004884,-0.0141651107676
6.06,0,-0.0145552850482
6.065,-0.0634920634921,-0.0147650267779
6.07,-0.040293040293,-0.0198604283298
6.075,-0.013431013431,-0.0259678010519
6.08,-0.0989010989011,-0.0318401860471
6.085,-0.0964590964591,-0.0430473168482
6.09,-0.00976800976801,-0.054528485425
6.095,-0.04884004884,-0.0577172186386
6.1,-0.0927960927961,-0.0578727052398
6.105,-0.039072039072,-0.0598873317311
6.11,-0.034188034188,-0.0592902413144
6.115,-0.0805860805861,-0.0567302781764
6.12,-0.00732600732601,-0.0543532569055
6.125,0.039072039072,-0.045745595381
6.13,-0.035409035409,-0.0314374524846
6.135,-0.032967032967,-0.021584797665
6.14,0.0732600732601,-0.0140516796929
6.145,0.106227106227,0.00238497473984
6.15,0.166056166056,0.0308696148708
6.155,0.247863247863,0.0708381921202
6.16,0.0805860805861,0.111670461581
6.165,-0.135531135531,0.123763277859
6.17,-0.181929181929,0.0896932497862
6.175,-0.168498168498,0.025575486349
6.18,-0.179487179487,-0.0428968238141
6.185,-0.14652014652,-0.0997492093658
6.19,-0.0830280830281,-0.134932244094
6.195,-0.103785103785,-0.146544523253
6.2,-0.123321123321,-0.144308980953
6.205,-0.047619047619,-0.134943178153
6.21,-0.018315018315,-0.116363709187
6.215,-0.0647130647131,-0.092625720952
6.22,-0.015873015873,-0.0714069383555
6.225,0.028083028083,-0.0509490696766
6.23,-0.0610500610501,-0.0324437086898
6.235,-0.0525030525031,-0.0241150371104
6.24,0.013431013431,-0.0226098873654
6.245,0.00854700854701,-0.0184860747184
6.25,-0.031746031746,-0.0131030764197
6.255,0.017094017094,-0.00978391445776
6.26,-0.00732600732601,-0.00657141951245
6.265,-0.0769230769231,-0.00721481567631
6.27,-0.019536019536,-0.0145363100165
6.275,0.0549450549451,-0.0182711151545
6.28,-0.023199023199,-0.0136384358841
6.285,-0.0622710622711,-0.0113217524416
6.29,0.03663003663,-0.013218963591
6.295,-0.001221001221,-0.0112621609084
6.3,-0.0586080586081,-0.00934814602421
6.305,0.002442002442,-0.0120328865275
6.31,0.0647130647131,-0.0106259369211
6.315,-0.02442002442,-0.00301643258297
6.32,0.00976800976801,0.00246549537383
6.325,0.0561660561661,0.00707235708865
6.33,-0.030525030525,0.0122575497462
6.335,-0.019536019536,0.0114192997777
6.34,0.0964590964591,0.0101390603829
6.345,0.032967032967,0.0171577512233
6.35,-0.020757020757,0.023977487788
6.355,0.0561660561661,0.0251037712804
6.36,0.03663003663,0.0269396960523
6.365,-0.037851037851,0.0270960434159
6.37,0.003663003663,0.0205394970994
6.375,0.0512820512821,0.0144823700994
6.38,-0.00610500610501,0.0134498225014
6.385,-0.003663003663,0.0120936273716
6.39,0.0879120879121,0.0126309769004
6.395,0.001221001221,0.0185629251769
6.4,-0.0512820512821,0.0198574287415
6.405,0.015873015873,0.0128869564768
6.41,0,0.00617956702777
6.415,-0.0622710622711,-0.000399932929624
6.42,-0.0720390720391,-0.0126306578724
6.425,-0.0586080586081,-0.0285381341424
6.43,-0.108669108669,-0.0448393481605
6.435,-0.123321123321,-0.0630013296002
6.44,-0.0903540903541,-0.0808675049887
6.445,-0.119658119658,-0.0942775181125
6.45,-0.155067155067,-0.105837773152
6.455,-0.114774114774,-0.117115135286
6.46,-0.0940170940171,-0.123130729794
6.465,-0.152625152625,-0.124378268986
6.47,-0.133089133089,-0.126599215463
6.475,-0.0842490842491,-0.12753722282
6.48,-0.140415140415,-0.124854827805
6.485,-0.145299145299,-0.124041160719
6.49,-0.0866910866911,-0.124634662531
6.495,-0.106227106227,-0.121529859008
6.5,-0.123321123321,-0.117066450416
6.505,-0.0793650793651,-0.113209099448
6.51,-0.0793650793651,-0.107094636012
6.515,-0.131868131868,-0.101392670821
6.52,-0.0952380952381,-0.100100056287
6.525,-0.039072039072,-0.0976659367541
6.53,-0.0854700854701,-0.0903881054956
6.535,-0.0744810744811,-0.0832539021421
6.54,-0.041514041514,-0.0771125024719
6.545,-0.0830280830281,-0.0709591485251
6.55,-0.102564102564,-0.0691460147857
6.555,-0.0512820512821,-0.0711538746443
6.56,-0.034188034188,-0.0700516282301
6.565,-0.0854700854701,-0.0660460323187
6.57,-0.0549450549451,-0.0638863894276
6.575,-0.00610500610501,-0.0603294263343
6.58,-0.0695970695971,-0.0537562702419
6.585,-0.0634920634921,-0.050235931881
6.59,0.003663003663,-0.0481343540218
6.595,-0.037851037851,-0.0425558523133
6.6,-0.0573870573871,-0.0379302248687
6.605,-0.003663003663,-0.0358659804741
6.61,-0.003663003663,-0.031386821822
6.615,-0.0781440781441,-0.0275040642017
6.62,-0.0512820512821,-0.030263797
6.625,-0.014652014652,-0.0350488912558
6.63,-0.0586080586081,-0.0373560615888
6.635,-0.0525030525031,-0.0401029214203
6.64,0.031746031746,-0.0401370951238
6.645,-0.028083028083,-0.0335360938676
6.65,-0.0647130647131,-0.0282131889185
6.655,0.002442002442,-0.0275427454453
6.66,0,-0.0248906495603
6.665,-0.0586080586081,-0.0215843556592
6.67,-0.0500610500611,-0.0236921761401
6.675,0.010989010989,-0.0271725423116
6.68,-0.043956043956,-0.0271934478219
6.685,-0.046398046398,-0.0278748240501
6.69,0.0781440781441,-0.0257699651122
6.695,-0.01221001221,-0.0154733510722
6.7,-0.0708180708181,-0.00834267382143
6.705,0.00610500610501,-0.0101118345678
6.71,0.001221001221,-0.0117633892423
6.715,-0.0671550671551,-0.0131086740245
6.72,-0.018315018315,-0.0183359408684
6.725,0.0500610500611,-0.0200016821022
