"Latest: Time (s)","Latest: Potential (mV)","Latest: EKG (mV)"
0.405,0.0622710622711,0.152982330896
0.41,0.031746031746,0.13095798869
0.415,0.010989010989,0.102269458118
0.42,-0.003663003663,0.0715979965603
0.425,0.003663003663,0.0436395799225
0.43,0.00854700854701,0.0223998684958
0.435,-0.00854700854701,0.00838380316641
0.44,-0.047619047619,-0.00264755046154
0.445,-0.041514041514,-0.0142872714885
0.45,-0.040293040293,-0.0252612165399
0.455,-0.0586080586081,-0.0343333492677
0.46,-0.046398046398,-0.0418663048425
0.465,-0.026862026862,-0.0460693722748
0.47,-0.046398046398,-0.0463946780165
0.475,-0.0598290598291,-0.0462736539857
0.48,-0.0500610500611,-0.047645261338
0.485,-0.04884004884,-0.0491599022744
0.49,-0.0622710622711,-0.0505217234008
0.495,-0.034188034188,-0.0514444388504
0.5,-0.013431013431,-0.0490519273412
0.505,-0.026862026862,-0.0428793887268
0.51,-0.034188034188,-0.0366063846977
0.515,-0.026862026862,-0.0323990692434
0.52,-0.031746031746,-0.0298713949107
0.525,-0.042735042735,-0.0292558101775
0.53,-0.018315018315,-0.0298068606137
0.535,-0.015873015873,-0.0289712021434
0.54,-0.029304029304,-0.0268754941612
0.545,-0.018315018315,-0.0251663904066
0.55,-0.021978021978,-0.02373749154
0.555,-0.0549450549451,-0.0240619192656
0.56,-0.037851037851,-0.0276108491498
0.565,0.01221001221,-0.0297250210898
0.57,0.002442002442,-0.025786664441
0.575,-0.020757020757,-0.0192603722041
0.58,-0.001221001221,-0.0143553896638
0.585,-0.001221001221,-0.010420638981
0.59,-0.010989010989,-0.00723851286434
0.595,-0.00610500610501,-0.00568964940854
0.6,-0.010989010989,-0.00545515991233
0.605,-0.032967032967,-0.00714955901289
0.61,-0.042735042735,-0.0121836417545
0.615,-0.014652014652,-0.0185508933976
0.62,-0.001221001221,-0.0216388603027
0.625,0.003663003663,-0.0197841985842
0.63,0.019536019536,-0.0140384636002
0.635,0.00854700854701,-0.00625642888451
0.64,-0.00610500610501,0.00013352704266
0.645,0.023199023199,0.00415277797745
0.65,0.021978021978,0.00823587056531
0.655,-0.00854700854701,0.0114279386226
0.66,-0.00610500610501,0.010832744157
0.665,0.029304029304,0.00893537310378
0.67,0.00854700854701,0.00916975268078
0.675,0,0.0097333800552
0.68,0.019536019536,0.00951002613925
0.685,0.021978021978,0.0104616687093
0.69,0.0561660561661,0.0145192803437
0.695,0.105006105006,0.0248757505199
0.7,0.136752136752,0.0439668420927
0.705,0.0927960927961,0.0669852127774
0.71,0.0695970695971,0.0840262975701
0.715,0.137973137973,0.0939692504511
0.72,0.129426129426,0.103430630713
0.725,0.0964590964591,0.111754190381
0.73,0.108669108669,0.115109556407
0.735,0.0879120879121,0.114050499997
0.74,0.032967032967,0.107129239254
0.745,0.0512820512821,0.0934199528316
0.75,0.0695970695971,0.0789019686659
0.755,0.03663003663,0.0676791059033
0.76,0.014652014652,0.0569371094646
0.765,0.00610500610501,0.0444709105158
0.77,-0.010989010989,0.0308660391767
0.775,-0.021978021978,0.0167332363363
0.78,-0.004884004884,0.00393479121749
0.785,-0.00610500610501,-0.00483185333542
0.79,-0.025641025641,-0.0102232325326
0.795,-0.013431013431,-0.0142552794651
0.8,-0.002442002442,-0.016142516964
0.805,-0.028083028083,-0.016232375363
0.81,-0.00854700854701,-0.0163792381798
0.815,0.029304029304,-0.0141613028405
0.82,0.01221001221,-0.00758467309842
0.825,-0.001221001221,-0.000528567130932
0.83,0.0549450549451,0.00602457744233
0.835,0.189255189255,0.0218795804293
0.84,0.336996336996,0.0611822156194
0.845,0.578754578755,0.135744120383
0.85,0.765567765568,0.251627346339
0.855,0.703296703297,0.391965420501
0.86,0.40293040293,0.507450732812
0.865,0.029304029304,0.541581358734
0.87,-0.168498168498,0.471949198796
0.875,-0.273504273504,0.323804136625
0.88,-0.295482295482,0.144555163801
0.885,-0.286935286935,-0.0233923838174
0.89,-0.277167277167,-0.15456555216
0.895,-0.236874236874,-0.240293300936
0.9,-0.174603174603,-0.280810460747
0.905,-0.118437118437,-0.281420796672
0.91,-0.0720390720391,-0.252096660087
0.915,-0.018315018315,-0.204111204879
0.92,-0.00610500610501,-0.148142036714
0.925,-0.00610500610501,-0.0949692880257
0.93,0.037851037851,-0.0503926301467
0.935,0.040293040293,-0.0141010441423
0.94,0.018315018315,0.0126582507821
0.945,0.041514041514,0.0289467255139
0.95,0.0866910866911,0.0402904942112
0.955,0.0573870573871,0.0509957240823
0.96,0.040293040293,0.0580033318945
0.965,0.0769230769231,0.0606601159156
0.97,0.0683760683761,0.0628836150961
0.975,0.0573870573871,0.0648780123001
0.98,0.0927960927961,0.0666170217467
0.985,0.0976800976801,0.0708948641046
0.99,0.0903540903541,0.0773780938357
0.995,0.0903540903541,0.0832990118876
1,0.102564102564,0.0880761156423
1.005,0.0695970695971,0.0910148830016
1.01,0.0732600732601,0.0901978450348
1.015,0.0964590964591,0.0875717678097
1.02,0.0683760683761,0.0855544513994
1.025,0.0598290598291,0.0822936632257
1.03,0.119658119658,0.0796989484012
1.035,0.136752136752,0.0838249456854
1.04,0.107448107448,0.0934802429611
1.045,0.118437118437,0.102665077917
1.05,0.159951159951,0.111500837419
1.055,0.136752136752,0.121801444535
1.06,0.123321123321,0.130076834557
1.065,0.162393162393,0.13532222053
1.07,0.137973137973,0.139968287563
1.075,0.133089133089,0.142786352588
1.08,0.208791208791,0.14610049173
1.085,0.239316239316,0.157214470419
1.09,0.21978021978,0.175521064906
1.095,0.222222222222,0.19370537615
1.1,0.221001221001,0.207741795983
1.105,0.179487179487,0.215233013146
1.11,0.169719169719,0.213785708176
1.115,0.177045177045,0.205731008371
1.12,0.151404151404,0.194955463424
1.125,0.129426129426,0.181788497489
1.13,0.162393162393,0.168185255313
1.135,0.144078144078,0.158060482167
1.14,0.0854700854701,0.14864208246
1.145,0.0610500610501,0.133930201605
1.15,0.028083028083,0.112852060778
1.155,-0.00732600732601,0.0867307262485
1.16,-0.017094017094,0.0577107745195
1.165,-0.013431013431,0.0302544846196
1.17,-0.045177045177,0.0070564996427
1.175,-0.0671550671551,-0.0135404475634
1.18,-0.0525030525031,-0.0318738247296
1.185,-0.0573870573871,-0.0455982895684
1.19,-0.0805860805861,-0.0553684025414
1.195,-0.0769230769231,-0.0635876176848
1.2,-0.0671550671551,-0.0698090484049
1.205,-0.0744810744811,-0.0731676702286
1.21,-0.047619047619,-0.0734846847347
1.215,-0.02442002442,-0.0690366634985
1.22,-0.032967032967,-0.0600805900207
1.225,-0.04884004884,-0.0510106564148
1.23,-0.030525030525,-0.0445722602932
1.235,-0.023199023199,-0.0393206250782
1.24,-0.046398046398,-0.0351711070918
1.245,-0.035409035409,-0.0336248435092
1.25,-0.018315018315,-0.0329119691743
1.255,-0.02442002442,-0.030938047007
1.26,-0.025641025641,-0.0285391874709
1.265,-0.00732600732601,-0.0259233774969
1.27,-0.018315018315,-0.0225570170211
1.275,-0.025641025641,-0.019949654605
1.28,-0.00732600732601,-0.0185346679506
1.285,-0.017094017094,-0.0170659780375
1.29,-0.0525030525031,-0.0175316990548
1.295,-0.00732600732601,-0.0204963314539
1.3,0.002442002442,-0.0211575734158
1.305,-0.017094017094,-0.018479864133
1.31,-0.002442002442,-0.0153300518275
1.315,0.040293040293,-0.0101072191225
1.32,0.028083028083,-0.000773061314759
1.325,0.00732600732601,0.00874803643363
1.33,0.025641025641,0.0149706893305
1.335,0.029304029304,0.0193241097047
1.34,-0.001221001221,0.0217295861949
1.345,0.001221001221,0.0201984497831
1.35,0.028083028083,0.0170701022874
1.355,0.014652014652,0.0157049365993
1.36,0.003663003663,0.0149518926338
1.365,0.010989010989,0.0133433340293
1.37,-0.003663003663,0.0111039028047
1.375,0.001221001221,0.00817885888422
1.38,0.039072039072,0.00697720107928
1.385,0.043956043956,0.0107877532834
1.39,0.013431013431,0.0171487989585
1.395,0.047619047619,0.0225765367725
1.4,0.0976800976801,0.0305992400939
1.405,0.0720390720391,0.0434308739743
1.41,0.0500610500611,0.0551896004258
1.415,0.0720390720391,0.0620541004276
1.42,0.0976800976801,0.0674416254281
1.425,0.0769230769231,0.0735306715278
1.43,0.113553113553,0.0797986983841
1.435,0.0952380952381,0.0865752842959
1.44,0.010989010989,0.0884649592128
1.445,0.0622710622711,0.0813501995414
1.45,0.126984126984,0.0749500505849
1.455,0.0891330891331,0.0766726149849
1.46,0.0671550671551,0.0805513405727
1.465,0.0854700854701,0.0818457589058
1.47,0.040293040293,0.0802221532377
1.475,-0.013431013431,0.0716613474504
1.48,0.00610500610501,0.0551288017974
1.485,0.001221001221,0.0368251296362
1.49,-0.018315018315,0.020577305418
1.495,-0.018315018315,0.00631096650053
1.5,0.001221001221,-0.00434832600395
1.505,-0.01221001221,-0.0100838327329
1.51,-0.017094017094,-0.0129026741855
1.515,-0.003663003663,-0.0142175269127
1.52,-0.00976800976801,-0.01381782265
1.525,-0.014652014652,-0.0128176155501
1.53,0.001221001221,-0.0117066392303
1.535,0.00976800976801,-0.00911270799776
1.54,0.029304029304,-0.00384603185353
1.545,0.190476190476,0.0113952026217
1.55,0.422466422466,0.0552033082361
1.555,0.604395604396,0.14220930142
1.56,0.688644688645,0.265779702882
1.565,0.604395604396,0.396810109658
1.57,0.312576312576,0.489982051266
1.575,-0.030525030525,0.500703233164
1.58,-0.157509157509,0.417919849754
1.585,-0.234432234432,0.273333066881
1.59,-0.283272283272,0.109822524857
1.595,-0.264957264957,-0.0400326639275
1.6,-0.222222222222,-0.154111448572
1.605,-0.18315018315,-0.222954062749
1.61,-0.125763125763,-0.248621899259
1.615,-0.0659340659341,-0.238462214887
1.62,-0.0525030525031,-0.203769845588
1.625,-0.042735042735,-0.158963855741
1.63,-0.004884004884,-0.114184822543
1.635,-0.010989010989,-0.0740207428107
1.64,-0.00854700854701,-0.0422421984826
1.645,0.026862026862,-0.0188746135261
1.65,0.0634920634921,0.00111383226777
1.655,0.0634920634921,0.0207650657828
1.66,0.0561660561661,0.0379761145914
1.665,0.0818070818071,0.0513180867906
1.67,0.0586080586081,0.061252801656
1.675,0.030525030525,0.0654254810019
1.68,0.0818070818071,0.0646988272032
1.685,0.103785103785,0.0661465407545
1.69,0.0586080586081,0.0707058986907
1.695,0.0720390720391,0.0734195614206
1.7,0.0964590964591,0.0750063789872
1.705,0.0525030525031,0.0765910940976
1.71,0.0512820512821,0.0748970218447
1.715,0.103785103785,0.0721846392003
1.72,0.0891330891331,0.0735838174693
1.725,0.0634920634921,0.0766342712763
1.73,0.103785103785,0.0787510841542
1.735,0.118437118437,0.083228749668
1.74,0.0879120879121,0.0898437238549
1.745,0.103785103785,0.0948810352148
1.75,0.128205128205,0.0993957784075
1.755,0.113553113553,0.105129829677
1.76,0.113553113553,0.110180155159
1.765,0.141636141636,0.114581890323
1.77,0.155067155067,0.121063039171
1.775,0.137973137973,0.129117057398
1.78,0.18315018315,0.137584986268
1.785,0.21978021978,0.149763346982
1.79,0.186813186813,0.165462193647
1.795,0.174603174603,0.178080476485
1.8,0.197802197802,0.185278128202
1.805,0.184371184371,0.189439243397
1.81,0.191697191697,0.191508094759
1.815,0.212454212454,0.19318007156
1.82,0.177045177045,0.194967932236
1.825,0.141636141636,0.192539988014
1.83,0.166056166056,0.184712773014
1.835,0.15873015873,0.17595609964
1.84,0.0989010989011,0.166048745302
1.845,0.0903540903541,0.151151352902
1.85,0.106227106227,0.133732423616
1.855,0.0561660561661,0.117048444319
1.86,0.020757020757,0.0982845258511
1.865,0.003663003663,0.0755951718432
1.87,-0.003663003663,0.0516134435944
1.875,-0.02442002442,0.0289993308172
1.88,-0.013431013431,0.00948461057814
1.885,-0.023199023199,-0.00529908254154
1.89,-0.0586080586081,-0.017055776529
1.895,-0.0610500610501,-0.0289845604745
1.9,-0.04884004884,-0.0400923158602
1.905,-0.0732600732601,-0.0488592502338
1.91,-0.0903540903541,-0.0573355896766
1.915,-0.0586080586081,-0.0653440894288
1.92,-0.042735042735,-0.0687720374728
1.925,-0.0500610500611,-0.0667236230629
1.93,-0.019536019536,-0.0608953531217
1.935,-0.010989010989,-0.0514109020364
1.94,-0.0500610500611,-0.0414841466977
1.945,-0.040293040293,-0.0359316395131
1.95,0,-0.0325974709759
1.955,0.001221001221,-0.0267450293429
1.96,0.010989010989,-0.0183119444742
1.965,0.028083028083,-0.00841966470384
1.97,0.00610500610501,0.00137875596547
1.975,-0.015873015873,0.00706986090041
1.98,-0.004884004884,0.00715605958812
1.985,0.00610500610501,0.0049767336719
1.99,-0.017094017094,0.00253595585265
1.995,0.002442002442,-0.000315268121588
2,0.040293040293,-0.000363838723108
2.005,0.015873015873,0.00424189772588
2.01,0.001221001221,0.00910392892833
2.015,0.026862026862,0.0118993112883
2.02,0.004884004884,0.0138383901946
2.025,-0.023199023199,0.0128580902721
2.03,0.003663003663,0.00825716268402
2.035,0.019536019536,0.0046396799745
2.04,-0.013431013431,0.00335625819696
2.045,-0.003663003663,0.00159879182544
2.05,0.029304029304,0.000833716671883
2.055,0,0.00283831433966
2.06,-0.017094017094,0.00386372364863
2.065,0.041514041514,0.00399303227623
2.07,0.0525030525031,0.00878352245103
2.075,0.040293040293,0.0181367742262
2.08,0.0659340659341,0.0285713884195
2.085,0.0793650793651,0.0400344200828
2.09,0.0537240537241,0.0511271925174
2.095,0.0573870573871,0.0584137929749
2.1,0.0989010989011,0.0635541081831
2.105,0.105006105006,0.0709711770134
2.11,0.0891330891331,0.0798854667179
2.115,0.105006105006,0.0874405630828
2.12,0.0793650793651,0.0924824547959
2.125,0.043956043956,0.0920909902762
2.13,0.0549450549451,0.0851566814593
2.135,0.0598290598291,0.075889801492
2.14,0.015873015873,0.0661155132324
2.145,0.035409035409,0.0549662941843
2.15,0.046398046398,0.0454798365489
2.155,0.010989010989,0.0388432898022
2.16,-0.02442002442,0.0304394825886
2.165,-0.020757020757,0.0179857792545
2.17,-0.025641025641,0.00431750591858
2.175,-0.035409035409,-0.0081581903121
2.18,-0.00854700854701,-0.0176326031573
2.185,0.001221001221,-0.0214042737388
2.19,-0.020757020757,-0.0205487503122
2.195,-0.026862026862,-0.0194341741587
2.2,-0.015873015873,-0.0194680750771
2.205,-0.01221001221,-0.0191593236448
2.21,-0.015873015873,-0.0180631007931
2.215,0.001221001221,-0.0161622759499
2.22,0.018315018315,-0.0120197394224
2.225,0.0769230769231,-0.00246968355592
2.23,0.269841269841,0.0230732437767
2.235,0.484737484737,0.0821848687391
2.24,0.655677655678,0.183510828191
2.245,0.697191697192,0.314501140972
2.25,0.54822954823,0.440753589842
2.255,0.135531135531,0.510511698621
2.26,-0.139194139194,0.481990423158
2.265,-0.217338217338,0.362406502545
2.27,-0.269841269841,0.197797859003
2.275,-0.304029304029,0.0313940755855
2.28,-0.26862026862,-0.109129443042
2.285,-0.212454212454,-0.206713467152
2.29,-0.18315018315,-0.257005001778
2.295,-0.118437118437,-0.266477287816
2.3,-0.04884004884,-0.243593126875
2.305,-0.031746031746,-0.1988232351
2.31,-0.014652014652,-0.145974564549
2.315,0.029304029304,-0.0945111644149
2.32,0.021978021978,-0.0487192958494
2.325,0.025641025641,-0.0126457729453
2.33,0.0622710622711,0.0136814117598
2.335,0.0769230769231,0.0345816701738
2.34,0.047619047619,0.0506460430883
2.345,0.0634920634921,0.0600722337546
2.35,0.101343101343,0.0663530870695
2.355,0.0989010989011,0.0740399066843
2.36,0.0879120879121,0.082013656126
2.365,0.113553113553,0.0887134744297
2.37,0.118437118437,0.0956345575494
2.375,0.0989010989011,0.102119584093
2.38,0.102564102564,0.105785314165
2.385,0.0989010989011,0.106655801969
2.39,0.0695970695971,0.104470098094
2.395,0.0744810744811,0.0985372752121
2.4,0.101343101343,0.092194302513
2.405,0.0769230769231,0.0883972197866
2.41,0.0915750915751,0.0862149400588
2.415,0.114774114774,0.0865250508861
2.42,0.100122100122,0.0901441514971
2.425,0.0781440781441,0.0934273105503
2.43,0.100122100122,0.0942496076592
2.435,0.0903540903541,0.0942731564265
2.44,0.0805860805861,0.0935615636767
2.445,0.10989010989,0.0926197275563
2.45,0.169719169719,0.0967515511334
2.455,0.167277167277,0.109375467169
2.46,0.148962148962,0.125536251811
2.465,0.188034188034,0.14045440724
2.47,0.181929181929,0.154487004255
2.475,0.172161172161,0.166283254664
2.48,0.19536019536,0.174690259316
2.485,0.205128205128,0.182019495824
2.49,0.167277167277,0.187691537165
2.495,0.167277167277,0.188460246407
2.5,0.205128205128,0.18667558915
2.505,0.174603174603,0.186048571331
2.51,0.131868131868,0.183064939321
2.515,0.152625152625,0.175079351938
2.52,0.123321123321,0.164699125172
2.525,0.0818070818071,0.151395365587
2.53,0.0549450549451,0.132687405921
2.535,0.0512820512821,0.110211236172
2.54,0.030525030525,0.0874945650513
2.545,0.026862026862,0.06659837685
2.55,0.032967032967,0.0494395539406
2.555,-0.00732600732601,0.0358205810533
2.56,-0.047619047619,0.0211608840245
2.565,-0.046398046398,0.00317441440069
2.57,-0.0586080586081,-0.0154386161216
2.575,-0.0769230769231,-0.0328403039468
2.58,-0.0720390720391,-0.0484629252552
2.585,-0.0683760683761,-0.0605530891291
2.59,-0.0879120879121,-0.0690129449409
2.595,-0.0915750915751,-0.0759287608205
2.6,-0.0744810744811,-0.0812596586623
2.605,-0.0757020757021,-0.0834755310409
2.61,-0.0647130647131,-0.0825676403128
2.615,-0.031746031746,-0.0778125877903
2.62,-0.035409035409,-0.0686632713854
2.625,-0.0598290598291,-0.0589847730575
2.63,-0.043956043956,-0.0525217724624
2.635,-0.034188034188,-0.048044214645
2.64,-0.0537240537241,-0.0446371022995
2.645,-0.041514041514,-0.0431737308796
2.65,-0.010989010989,-0.0413028642621
2.655,-0.02442002442,-0.0368167899664
2.66,-0.023199023199,-0.0316470193514
2.665,-0.003663003663,-0.0267006729527
2.67,-0.018315018315,-0.0215940780899
2.675,-0.037851037851,-0.0187028244463
2.68,-0.00976800976801,-0.0186174844077
2.685,0.001221001221,-0.0177311220951
2.69,-0.001221001221,-0.0144176127084
2.695,0.004884004884,-0.00995856545935
2.7,0.021978021978,-0.00451975050522
2.705,0.00732600732601,0.0015801835759
2.71,-0.00854700854701,0.00558413963297
2.715,0.023199023199,0.00714250537501
2.72,0.014652014652,0.00901300256674
2.725,-0.015873015873,0.0099596013731
2.73,0.003663003663,0.00796773595841
2.735,0.017094017094,0.00591213700589
2.74,-0.00854700854701,0.00516206582939
2.745,0.00610500610501,0.00412226498247
2.75,0.032967032967,0.00454001775278
2.755,0.017094017094,0.00801958690332
2.76,0.002442002442,0.0114616878492
2.765,0.028083028083,0.013348968408
2.77,0.043956043956,0.0165453750883
2.775,0.021978021978,0.0214292846274
2.78,0.047619047619,0.0261292605563
2.785,0.0598290598291,0.0317866197945
2.79,0.04884004884,0.0386733587268
2.795,0.0586080586081,0.0448939309268
2.8,0.108669108669,0.0523427047142
2.805,0.0940170940171,0.0634145266004
2.81,0.0830280830281,0.0746757713869
2.815,0.123321123321,0.0841211515705
2.82,0.117216117216,0.0938595409916
2.825,0.0793650793651,0.101494422234
2.83,0.0915750915751,0.10347529085
2.835,0.106227106227,0.102366249698
2.84,0.0573870573871,0.0996042394571
2.845,0.045177045177,0.0921454398692
2.85,0.0500610500611,0.0805987420162
2.855,0.010989010989,0.0672571281453
2.86,-0.015873015873,0.0508758304669
2.865,0.003663003663,0.0326427550237
2.87,-0.00854700854701,0.0168634511269
2.875,-0.025641025641,0.00418876724176
2.88,-0.02442002442,-0.00670430100266
2.885,-0.001221001221,-0.0143167924924
2.89,-0.020757020757,-0.0176156236919
2.895,-0.018315018315,-0.0188038167149
2.9,-0.004884004884,-0.0187910450995
2.905,-0.026862026862,-0.0178520191688
2.91,-0.019536019536,-0.0177009386117
2.915,0.020757020757,-0.0164444290646
2.92,0.014652014652,-0.011102208104
2.925,0.00976800976801,-0.00366615664603
2.93,0.100122100122,0.00686345864411
2.935,0.279609279609,0.0333626790935
2.94,0.462759462759,0.0920034987119
2.945,0.699633699634,0.191736721848
2.95,0.796092796093,0.328029949428
2.955,0.561660561661,0.46616634365
2.96,0.155067155067,0.543782689077
2.965,-0.106227106227,0.516929676639
2.97,-0.236874236874,0.39476064257
2.975,-0.318681318681,0.220375675058
2.98,-0.312576312576,0.0391958748799
2.985,-0.278388278388,-0.113526587026
2.99,-0.245421245421,-0.219115157351
2.995,-0.178266178266,-0.274321941716
3,-0.102564102564,-0.28335412306
